iter	RMSE
3219	2917.307573
3220	2917.150976
3221	2916.899787
3222	2916.871582
3223	2916.795366
3224	2916.585594
3225	2916.509876
3226	2916.400856
3227	2916.08544
3228	2916.031371
3229	2915.969697
3230	2915.857443
3231	2915.746209
3232	2915.541628
3233	2915.513592
3234	2915.458954
3235	2915.382439
3236	2915.328146
3237	2915.274198
3238	2915.1937
3239	2915.113688
3240	2914.911104
3241	2914.863471
3242	2914.802148
3243	2914.694756
3244	2914.585375
3245	2914.422126
3246	2914.320204
3247	2914.266572
3248	2914.120522
3249	2913.77944
3250	2913.677086
3251	2913.574439
3252	2913.418906
3253	2913.366087
3254	2913.227474
3255	2913.091653
3256	2913.016373
3257	2912.963064
3258	2912.935174
3259	2912.855579
3260	2912.750733
3261	2912.413447
3262	2912.360778
3263	2912.237985
3264	2912.185647
3265	2912.157655
3266	2912.085159
3267	2912.037781
3268	2912.010215
3269	2911.908217
3270	2911.80893
3271	2911.701829
3272	2911.626841
3273	2911.511215
3274	2911.392236
3275	2911.317421
3276	2911.240136
3277	2911.160978
3278	2911.133315
3279	2911.000969
3280	2910.949082
3281	2910.870396
3282	2910.84315
3283	2910.726727
3284	2910.699399
3285	2910.64639
3286	2910.476398
3287	2910.399491
3288	2910.194338
3289	2910.092984
3290	2910.045881
3291	2909.967646
3292	2909.916063
3293	2909.854829
3294	2909.803407
3295	2909.729054
3296	2909.702125
3297	2909.675119
3298	2909.594427
3299	2909.547058
3300	2909.520453
3301	2909.494012
3302	2909.407664
3303	2909.329883
3304	2909.283449
3305	2909.173231
3306	2909.098651
3307	2909.047685
3308	2908.715174
3309	2908.643059
3310	2908.542704
3311	2908.338365
3312	2908.220937
3313	2908.069838
3314	2907.956107
3315	2907.845064
3316	2907.642749
3317	2907.616452
3318	2907.539097
3319	2907.389601
3320	2907.313542
3321	2907.236649
3322	2906.962222
3323	2906.888013
3324	2906.841743
3325	2906.721727
3326	2906.640358
3327	2906.587611
3328	2906.512035
3329	2906.451298
3330	2906.3226
3331	2906.296453
3332	2906.047273
3333	2905.966911
3334	2905.855343
3335	2905.778876
3336	2905.752887
3337	2905.589472
3338	2905.543481
3339	2905.427539
3340	2905.299914
3341	2905.164784
3342	2905.113893
3343	2905.066892
3344	2905.006499
3345	2904.89045
3346	2904.733482
3347	2904.486752
3348	2904.440052
3349	2904.389627
3350	2904.302195
3351	2904.227507
3352	2903.900023
3353	2903.825312
3354	2903.773252
3355	2903.657432
3356	2903.631581
3357	2903.525933
3358	2903.475645
3359	2903.397706
3360	2903.34773
3361	2903.241162
3362	2903.126624
3363	2902.985921
3364	2902.870956
3365	2902.824532
3366	2902.62288
3367	2902.596919
3368	2902.571369
3369	2902.526523
3370	2902.481959
3371	2902.383005
3372	2902.286343
3373	2902.170923
3374	2901.945406
3375	2901.895864
3376	2901.780571
3377	2901.755286
3378	2901.640567
3379	2901.597539
3380	2901.52662
3381	2901.204479
3382	2901.145995
3383	2901.035371
3384	2900.983923
3385	2900.8499
3386	2900.738085
3387	2900.712578
3388	2900.652286
3389	2900.576874
3390	2900.423274
3391	2900.363345
3392	2900.237324
3393	2900.158415
3394	2900.133424
3395	2900.059129
3396	2900.013506
3397	2899.988544
3398	2899.883547
3399	2899.834121
3400	2899.524222
3401	2899.415059
3402	2899.390005
3403	2899.259684
3404	2899.210558
3405	2899.185893
3406	2898.86629
3407	2898.841537
3408	2898.739233
3409	2898.494548
3410	2898.450362
3411	2898.350146
3412	2898.23604
3413	2898.157561
3414	2897.850971
3415	2897.780483
3416	2897.624485
3417	2897.579415
3418	2897.527443
3419	2897.468903
3420	2897.417652
3421	2897.332179
3422	2897.257132
3423	2897.205806
3424	2897.157083
3425	2897.097458
3426	2897.046838
3427	2896.946479
3428	2896.87256
3429	2896.758396
3430	2896.453889
3431	2896.405311
3432	2896.360519
3433	2896.261563
3434	2896.18815
3435	2895.872242
3436	2895.828313
3437	2895.714313
3438	2895.689903
3439	2895.575575
3440	2895.377561
3441	2895.073868
3442	2895.049731
3443	2894.986252
3444	2894.887111
3445	2894.761998
3446	2894.686649
3447	2894.638483
3448	2894.536662
3449	2894.423137
3450	2894.348467
3451	2894.224401
3452	2894.194752
3453	2894.17075
3454	2894.111436
3455	2893.950775
3456	2893.848155
3457	2893.82418
3458	2893.75069
3459	2893.726862
3460	2893.654879
3461	2893.542776
3462	2893.494889
3463	2893.423361
3464	2893.353648
3465	2893.32972
3466	2893.255475
3467	2892.942318
3468	2892.829657
3469	2892.785406
3470	2892.684497
3471	2892.610676
3472	2892.532587
3473	2892.459525
3474	2892.43609
3475	2892.145317
3476	2891.835151
3477	2891.757527
3478	2891.713561
3479	2891.406357
3480	2891.301877
3481	2891.278574
3482	2891.179938
3483	2891.095154
3484	2891.045268
3485	2890.972626
3486	2890.899219
3487	2890.812014
3488	2890.507961
3489	2890.346445
3490	2890.276721
3491	2890.171146
3492	2890.071423
3493	2889.942415
3494	2889.899715
3495	2889.743922
3496	2889.501091
3497	2889.260725
3498	2889.18849
3499	2889.075403
3500	2888.977346
3501	2888.954187
3502	2888.930931
3503	2888.869606
3504	2888.796588
3505	2888.68425
3506	2888.625272
3507	2888.553512
3508	2888.505839
3509	2888.419392
3510	2888.296218
3511	2888.058196
3512	2887.999484
3513	2887.928209
3514	2887.905321
3515	2887.861831
3516	2887.78923
3517	2887.678279
3518	2887.376868
3519	2887.076271
3520	2887.006899
3521	2886.959494
3522	2886.863217
3523	2886.792465
3524	2886.721589
3525	2886.643421
3526	2886.547524
3527	2886.408567
3528	2886.320781
3529	2886.248581
3530	2886.20537
3531	2886.158164
3532	2886.070933
3533	2885.773719
3534	2885.701944
3535	2885.679175
3536	2885.607832
3537	2885.538758
3538	2885.469792
3539	2885.398368
3540	2885.328646
3541	2885.259367
3542	2885.182537
3543	2885.069557
3544	2884.957411
3545	2884.794082
3546	2884.747222
3547	2884.555299
3548	2884.532659
3549	2884.510159
3550	2884.451736
3551	2884.429375
3552	2884.386696
3553	2884.278026
3554	2884.166677
3555	2884.090293
3556	2884.020694
3557	2883.921646
3558	2883.811222
3559	2883.725905
3560	2883.657362
3561	2883.589342
3562	2883.484938
3563	2883.41014
3564	2883.339168
3565	2883.243324
3566	2883.221323
3567	2883.149031
3568	2883.049867
3569	2883.028
3570	2882.952061
3571	2882.79086
3572	2882.744103
3573	2882.676497
3574	2882.630168
3575	2882.58045
3576	2882.53806
3577	2882.42755
3578	2882.378129
3579	2882.250118
3580	2882.179973
3581	2882.105605
3582	2882.01627
3583	2881.945206
3584	2881.878014
3585	2881.808285
3586	2881.697448
3587	2881.628137
3588	2881.524287
3589	2881.450361
3590	2881.354903
3591	2881.245816
3592	2881.22396
3593	2881.148438
3594	2881.126716
3595	2881.059928
3596	2880.994564
3597	2880.891404
3598	2880.775123
3599	2880.680254
3600	2880.382428
3601	2880.0892
3602	2880.020258
3603	2879.882976
3604	2879.77448
3605	2879.699403
3606	2879.450202
3607	2879.346401
3608	2879.262244
3609	2879.220965
3610	2878.931214
3611	2878.846288
3612	2878.74743
3613	2878.689315
3614	2878.643142
3615	2878.597323
3616	2878.575715
3617	2878.509295
3618	2878.387953
3619	2878.366477
3620	2878.2396
3621	2878.088739
3622	2877.993716
3623	2877.884958
3624	2877.81458
3625	2877.76466
3626	2877.743046
3627	2877.668384
3628	2877.479908
3629	2877.408049
3630	2877.380932
3631	2877.312351
3632	2877.018295
3633	2876.732291
3634	2876.686721
3635	2876.58409
3636	2876.509852
3637	2876.441668
3638	2876.255141
3639	2876.095758
3640	2876.029337
3641	2875.79277
3642	2875.726839
3643	2875.659046
3644	2875.49746
3645	2875.381427
3646	2875.132793
3647	2875.058973
3648	2874.991575
3649	2874.882934
3650	2874.809301
3651	2874.760383
3652	2874.675851
3653	2874.582111
3654	2874.384783
3655	2874.259005
3656	2874.098758
3657	2874.002318
3658	2873.900482
3659	2873.85965
3660	2873.706302
3661	2873.636672
3662	2873.615513
3663	2873.549958
3664	2873.30567
3665	2873.198299
3666	2873.097153
3667	2873.047037
3668	2872.897157
3669	2872.876042
3670	2872.830461
3671	2872.781357
3672	2872.673182
3673	2872.606137
3674	2872.532915
3675	2872.241832
3676	2872.147746
3677	2872.066231
3678	2872.018147
3679	2871.997156
3680	2871.8904
3681	2871.869538
3682	2871.804387
3683	2871.521195
3684	2871.50055
3685	2871.435824
3686	2871.201311
3687	2871.136986
3688	2870.978381
3689	2870.951437
3690	2870.858325
3691	2870.784846
3692	2870.737029
3693	2870.695803
3694	2870.648275
3695	2870.54275
3696	2870.462349
3697	2870.417234
3698	2870.337225
3699	2870.057441
3700	2870.008144
3701	2869.967183
3702	2869.690336
3703	2869.645488
3704	2869.576199
3705	2869.51258
3706	2869.492046
3707	2869.259786
3708	2869.156139
3709	2869.040541
3710	2869.020127
3711	2868.953401
3712	2868.888793
3713	2868.80984
3714	2868.732395
3715	2868.70559
3716	2868.664877
3717	2868.601966
3718	2868.529112
3719	2868.418862
3720	2868.350851
3721	2868.245345
3722	2868.167474
3723	2868.101532
3724	2868.004143
3725	2867.938597
3726	2867.876373
3727	2867.814538
3728	2867.745654
3729	2867.641361
3730	2867.53631
3731	2867.442961
3732	2867.34447
3733	2867.271371
3734	2866.99694
3735	2866.787838
3736	2866.65428
3737	2866.633877
3738	2866.61369
3739	2866.342813
3740	2866.185417
3741	2866.102248
3742	2865.99905
3743	2865.895619
3744	2865.784462
3745	2865.737418
3746	2865.696966
3747	2865.611746
3748	2865.540486
3749	2865.47694
3750	2865.313875
3751	2865.20601
3752	2865.140793
3753	2865.093318
3754	2865.024844
3755	2864.913707
3756	2864.867233
3757	2864.769153
3758	2864.742469
3759	2864.695574
3760	2864.632794
3761	2864.56795
3762	2864.443712
3763	2864.154802
3764	2864.108198
3765	2864.088023
3766	2864.068063
3767	2864.004305
3768	2863.942787
3769	2863.770288
3770	2863.730308
3771	2863.665841
3772	2863.55143
3773	2863.531586
3774	2863.505053
3775	2863.3971
3776	2863.370727
3777	2863.273522
3778	2863.247308
3779	2863.186183
3780	2863.084812
3781	2862.984128
3782	2862.859347
3783	2862.83329
3784	2862.813563
3785	2862.749467
3786	2862.679622
3787	2862.603621
3788	2862.509932
3789	2862.446216
3790	2862.335739
3791	2862.272405
3792	2862.179315
3793	2862.153409
3794	2862.107419
3795	2861.8896
3796	2861.782126
3797	2861.756374
3798	2861.671622
3799	2861.55547
3800	2861.492497
3801	2861.432011
3802	2861.412389
3803	2861.35228
3804	2861.242583
3805	2861.182847
3806	2861.092159
3807	2861.006657
3808	2860.981056
3809	2860.911065
3810	2860.848459
3811	2860.734868
3812	2860.575153
3813	2860.50745
3814	2860.461382
3815	2860.367273
3816	2860.2834
3817	2860.257947
3818	2860.195706
3819	2860.137787
3820	2860.075921
3821	2860.014428
3822	2859.968986
3823	2859.788264
3824	2859.680932
3825	2859.611806
3826	2859.55485
3827	2859.419549
3828	2859.40014
3829	2859.354594
3830	2859.309857
3831	2859.265398
3832	2859.220182
3833	2859.130462
3834	2859.028783
3835	2858.760205
3836	2858.676436
3837	2858.575473
3838	2858.531285
3839	2858.265264
3840	2858.239948
3841	2858.046936
3842	2857.923168
3843	2857.867189
3844	2857.847995
3845	2857.74108
3846	2857.68163
3847	2857.656464
3848	2857.612533
3849	2857.553451
3850	2857.44057
3851	2857.154283
3852	2857.095695
3853	2857.050732
3854	2857.006053
3855	2856.947324
3856	2856.928243
3857	2856.870008
3858	2856.733021
3859	2856.631218
3860	2856.367688
3861	2856.348717
3862	2856.323693
3863	2856.040255
3864	2855.979045
3865	2855.95417
3866	2855.929445
3867	2855.871544
3868	2855.8107
3869	2855.753137
3870	2855.641221
3871	2855.557921
3872	2855.459183
3873	2855.348055
3874	2855.287568
3875	2855.177226
3876	2854.986065
3877	2854.913305
3878	2854.657631
3879	2854.444092
3880	2854.347548
3881	2854.253938
3882	2854.229347
3883	2854.173225
3884	2854.148782
3885	2854.092365
3886	2854.000811
3887	2853.770298
3888	2853.61938
3889	2853.523182
3890	2853.504296
3891	2853.431955
3892	2853.332115
3893	2853.287676
3894	2853.243513
3895	2853.224738
3896	2853.123796
3897	2853.063629
3898	2853.039323
3899	2852.929684
3900	2852.873367
3901	2852.773344
3902	2852.585775
3903	2852.541761
3904	2852.523094
3905	2852.479473
3906	2852.33855
3907	2852.295204
3908	2852.221061
3909	2852.121767
3910	2852.103209
3911	2851.942431
3912	2851.843767
3913	2851.819616
3914	2851.761059
3915	2851.737053
3916	2851.677221
3917	2851.568043
3918	2851.544181
3919	2851.468104
3920	2851.400131
3921	2851.267725
3922	2851.206675
3923	2851.108579
3924	2851.018392
3925	2850.933913
3926	2850.915565
3927	2850.872472
3928	2850.848747
3929	2850.765875
3930	2850.742294
3931	2850.659949
3932	2850.604706
3933	2850.495941
3934	2850.340214
3935	2850.276038
3936	2850.170208
3937	2850.065066
3938	2849.981923
3939	2849.958479
3940	2849.918795
3941	2849.864013
3942	2849.840709
3943	2849.797868
3944	2849.699053
3945	2849.631494
3946	2849.489903
3947	2849.353884
3948	2849.330718
3949	2849.21725
3950	2849.199091
3951	2848.949966
3952	2848.868104
3953	2848.814382
3954	2848.771807
3955	2848.728174
3956	2848.685867
3957	2848.626688
3958	2848.608631
3959	2848.511049
3960	2848.457279
3961	2848.255075
3962	2848.148039
3963	2848.057699
3964	2848.019116
3965	2847.912856
3966	2847.860019
3967	2847.759789
3968	2847.741746
3969	2847.461074
3970	2847.41902
3971	2847.360807
3972	2847.308717
3973	2847.266923
3974	2847.224234
3975	2847.141523
3976	2847.083606
3977	2847.01842
3978	2846.985278
3979	2846.756747
3980	2846.699375
3981	2846.676326
3982	2846.653418
3983	2846.506624
3984	2846.467406
3985	2846.426316
3986	2846.200064
3987	2846.159229
3988	2845.898024
3989	2845.839151
3990	2845.78226
3991	2845.673787
3992	2845.57607
3993	2845.499567
3994	2845.24156
3995	2845.14569
3996	2845.087159
3997	2845.034821
3998	2845.002379
3999	2844.803381
4000	2844.746759
4001	2844.706359
4002	2844.648174
4003	2844.516956
4004	2844.386761
4005	2844.36397
4006	2844.258323
4007	2844.133562
4008	2844.076007
4009	2844.053353
4010	2844.030835
4011	2843.822352
4012	2843.771435
4013	2843.688812
4014	2843.63161
4015	2843.520644
4016	2843.416602
4017	2843.315128
4018	2843.21978
4019	2843.201903
4020	2842.994937
4021	2842.977166
4022	2842.802345
4023	2842.784683
4024	2842.712513
4025	2842.672335
4026	2842.543063
4027	2842.520672
4028	2842.439138
4029	2842.416883
4030	2842.36567
4031	2842.283455
4032	2842.188648
4033	2842.094426
4034	2842.072301
4035	2841.876927
4036	2841.820045
4037	2841.763765
4038	2841.673816
4039	2841.574002
4040	2841.465287
4041	2841.38476
4042	2841.288062
4043	2841.230145
4044	2841.147783
4045	2841.08057
4046	2841.058574
4047	2841.03671
4048	2840.758377
4049	2840.736645
4050	2840.631599
4051	2840.613945
4052	2840.592343
4053	2840.570872
4054	2840.465903
4055	2840.399069
4056	2840.332688
4057	2840.311345
4058	2840.211078
4059	2840.189863
4060	2840.096299
4061	2840.056343
4062	2840.005069
4063	2839.923162
4064	2839.884302
4065	2839.789099
4066	2839.55082
4067	2839.275218
4068	2839.134764
4069	2839.077156
4070	2838.995914
4071	2838.880141
4072	2838.690147
4073	2838.618294
4074	2838.524024
4075	2838.506467
4076	2838.331801
4077	2838.233662
4078	2838.176381
4079	2837.942644
4080	2837.885705
4081	2837.819787
4082	2837.651251
4083	2837.590246
4084	2837.482227
4085	2837.461121
4086	2837.404511
4087	2837.347897
4088	2837.26643
4089	2837.210167
4090	2837.038633
4091	2836.884923
4092	2836.867494
4093	2836.636579
4094	2836.364289
4095	2836.234344
4096	2836.006294
4097	2835.894927
4098	2835.766271
4099	2835.700754
4100	2835.68347
4101	2835.555921
4102	2835.451479
4103	2835.395176
4104	2835.374183
4105	2835.31227
4106	2835.087034
4107	2835.066166
4108	2834.79653
4109	2834.669106
4110	2834.630216
4111	2834.452609
4112	2834.396618
4113	2834.379332
4114	2834.271196
4115	2834.25966
4116	2834.035362
4117	2833.945869
4118	2833.925119
4119	2833.853564
4120	2833.813773
4121	2833.732972
4122	2833.628514
4123	2833.528714
4124	2833.261668
4125	2833.223726
4126	2833.088411
4127	2832.913907
4128	2832.858217
4129	2832.635676
4130	2832.547816
4131	2832.421529
4132	2832.33256
4133	2832.311929
4134	2832.23273
4135	2832.10764
4136	2831.955932
4137	2831.888568
4138	2831.849387
4139	2831.832287
4140	2831.66261
4141	2831.597378
4142	2831.423203
4143	2831.367813
4144	2831.255231
4145	2830.990715
4146	2830.941025
4147	2830.877987
4148	2830.813157
4149	2830.77406
4150	2830.604029
4151	2830.453168
4152	2830.303445
4153	2830.282923
4154	2830.265839
4155	2830.228101
4156	2830.211196
4157	2830.117113
4158	2830.052597
4159	2829.964123
4160	2829.810696
4161	2829.636138
4162	2829.615736
4163	2829.507977
4164	2829.379268
4165	2829.358987
4166	2829.320743
4167	2829.249524
4168	2829.229364
4169	2829.129722
4170	2829.006826
4171	2828.925648
4172	2828.867748
4173	2828.847708
4174	2828.748632
4175	2828.611347
4176	2828.591439
4177	2828.510742
4178	2828.422778
4179	2828.315681
4180	2828.203781
4181	2828.110215
4182	2828.049566
4183	2827.985485
4184	2827.965693
4185	2827.914188
4186	2827.835384
4187	2827.650442
4188	2827.507303
4189	2827.353481
4190	2827.24718
4191	2827.192046
4192	2827.15337
4193	2827.044566
4194	2826.996018
4195	2826.822439
4196	2826.766354
4197	2826.642994
4198	2826.582988
4199	2826.52661
4200	2826.487942
4201	2826.417096
4202	2826.397414
4203	2826.286973
4204	2826.232153
4205	2826.177679
4206	2826.158115
4207	2826.13867
4208	2826.044204
4209	2826.027311
4210	2825.933735
4211	2825.797684
4212	2825.626173
4213	2825.562697
4214	2825.545977
4215	2825.353136
4216	2825.298974
4217	2825.282354
4218	2825.226588
4219	2825.077898
4220	2825.005042
4221	2824.988448
4222	2824.894742
4223	2824.802223
4224	2824.782897
4225	2824.648636
4226	2824.632214
4227	2824.540274
4228	2824.367639
4229	2824.319085
4230	2824.24557
4231	2824.154002
4232	2824.116769
4233	2824.053694
4234	2823.975294
4235	2823.80657
4236	2823.751131
4237	2823.663578
4238	2823.615541
4239	2823.455355
4240	2823.436149
4241	2823.355815
4242	2823.293208
4243	2823.254747
4244	2823.150611
4245	2823.131519
4246	2823.115114
4247	2822.963299
4248	2822.830467
4249	2822.739424
4250	2822.604999
4251	2822.566774
4252	2822.512884
4253	2822.493904
4254	2822.367042
4255	2822.275999
4256	2822.125482
4257	2822.008118
4258	2821.908641
4259	2821.79902
4260	2821.631218
4261	2821.514742
4262	2821.503226
4263	2821.486986
4264	2821.358902
4265	2821.271843
4266	2821.255699
4267	2821.239654
4268	2821.201656
4269	2821.182782
4270	2821.127639
4271	2821.108879
4272	2821.090233
4273	2821.003709
4274	2820.876588
4275	2820.728978
4276	2820.710459
4277	2820.631018
4278	2820.521444
4279	2820.416737
4280	2820.337777
4281	2820.276689
4282	2820.095233
4283	2820.079206
4284	2820.031523
4285	2819.969153
4286	2819.950725
4287	2819.939278
4288	2819.896561
4289	2819.604883
4290	2819.382281
4291	2819.195762
4292	2818.920647
4293	2818.819088
4294	2818.696819
4295	2818.618282
4296	2818.580477
4297	2818.502424
4298	2818.486554
4299	2818.470781
4300	2818.292856
4301	2818.24585
4302	2818.148474
4303	2818.130144
4304	2818.080343
4305	2817.819664
4306	2817.782083
4307	2817.591971
4308	2817.554625
4309	2817.536403
4310	2817.433615
4311	2817.24473
4312	2817.098232
4313	2816.994054
4314	2816.975941
4315	2816.914317
4316	2816.769047
4317	2816.70778
4318	2816.689773
4319	2816.674086
4320	2816.62535
4321	2816.521789
4322	2816.457744
4323	2816.362834
4324	2816.242338
4325	2816.121088
4326	2816.019007
4327	2816.001113
4328	2815.964297
4329	2815.842987
4330	2815.788086
4331	2815.686716
4332	2815.66893
4333	2815.549531
4334	2815.361792
4335	2815.282615
4336	2815.185432
4337	2815.067135
4338	2815.030143
4339	2814.903006
4340	2814.812835
4341	2814.709846
4342	2814.632167
4343	2814.50598
4344	2814.42835
4345	2814.369965
4346	2814.353976
4347	2814.2516
4348	2814.190998
4349	2814.136408
4350	2814.076183
4351	2814.012032
4352	2813.99436
4353	2813.887107
4354	2813.840366
4355	2813.67279
4356	2813.586666
4357	2813.532912
4358	2813.473029
4359	2813.29919
4360	2813.221944
4361	2813.175701
4362	2813.158115
4363	2813.080931
4364	2812.964793
4365	2812.905282
4366	2812.778751
4367	2812.590276
4368	2812.57475
4369	2812.479065
4370	2812.436648
4371	2812.421142
4372	2812.405732
4373	2812.36338
4374	2812.309937
4375	2812.256818
4376	2812.179037
4377	2812.161568
4378	2812.103838
4379	2812.086475
4380	2811.997339
4381	2811.94009
4382	2811.883249
4383	2811.868
4384	2811.791738
4385	2811.714923
4386	2811.638573
4387	2811.497526
4388	2811.480248
4389	2811.44352
4390	2811.277534
4391	2811.224697
4392	2811.207538
4393	2810.97767
4394	2810.852135
4395	2810.798782
4396	2810.74627
4397	2810.670461
4398	2810.594551
4399	2810.534467
4400	2810.517391
4401	2810.402227
4402	2810.136372
4403	2810.082238
4404	2809.95072
4405	2809.898508
4406	2809.823152
4407	2809.776188
4408	2809.687532
4409	2809.651008
4410	2809.614712
4411	2809.597735
4412	2809.582562
4413	2809.530646
4414	2809.462271
4415	2809.386781
4416	2809.369921
4417	2809.319556
4418	2809.217615
4419	2809.171488
4420	2809.120125
4421	2808.99533
4422	2808.936118
4423	2808.776018
4424	2808.649478
4425	2808.574554
4426	2808.430176
4427	2808.209116
4428	2807.937576
4429	2807.812488
4430	2807.766835
4431	2807.665467
4432	2807.558365
4433	2807.457609
4434	2807.357466
4435	2807.304702
4436	2807.24697
4437	2807.143292
4438	2807.107204
4439	2807.007657
4440	2806.933163
4441	2806.818968
4442	2806.803799
4443	2806.751352
4444	2806.578855
4445	2806.39309
4446	2806.32466
4447	2806.282631
4448	2806.265838
4449	2806.166875
4450	2806.10851
4451	2806.054873
4452	2805.941483
4453	2805.92641
4454	2805.874272
4455	2805.858955
4456	2805.844064
4457	2805.770006
4458	2805.725844
4459	2805.627462
4460	2805.552326
4461	2805.501204
4462	2805.46532
4463	2805.302114
4464	2805.246584
4465	2805.195765
4466	2805.148161
4467	2805.073472
4468	2805.037808
4469	2805.002368
4470	2804.74491
4471	2804.709688
4472	2804.541732
4473	2804.506884
4474	2804.433257
4475	2804.36009
4476	2804.30394
4477	2804.262529
4478	2804.158646
4479	2804.084378
4480	2804.067673
4481	2803.902998
4482	2803.766114
4483	2803.710326
4484	2803.6365
4485	2803.537435
4486	2803.351448
4487	2803.283504
4488	2803.248704
4489	2803.198154
4490	2803.142723
4491	2803.108292
4492	2803.093499
4493	2803.027686
4494	2802.739047
4495	2802.722435
4496	2802.649033
4497	2802.637657
4498	2802.53188
4499	2802.515367
4500	2802.442411
4501	2802.39215
4502	2802.319377
4503	2802.156278
4504	2801.929986
4505	2801.843848
4506	2801.79388
4507	2801.756992
4508	2801.684657
4509	2801.570633
4510	2801.52096
4511	2801.466527
4512	2801.450109
4513	2801.355564
4514	2801.170702
4515	2801.105731
4516	2801.056353
4517	2801.022106
4518	2800.936143
4519	2800.919843
4520	2800.885652
4521	2800.724153
4522	2800.675063
4523	2800.561779
4524	2800.505669
4525	2800.250494
4526	2800.209075
4527	2800.19287
4528	2800.10742
4529	2800.091312
4530	2800.057475
4531	2800.016563
4532	2799.927597
4533	2799.912868
4534	2799.858079
4535	2799.78614
4536	2799.727118
4537	2799.613785
4538	2799.580001
4539	2799.490987
4540	2799.476412
4541	2799.427609
4542	2799.41158
4543	2799.395647
4544	2799.310705
4545	2799.12697
4546	2799.111132
4547	2799.001203
4548	2798.932109
4549	2798.88358
4550	2798.7599
4551	2798.61726
4552	2798.516728
4553	2798.463758
4554	2798.366657
4555	2798.307972
4556	2798.259722
4557	2798.210867
4558	2798.158203
4559	2798.14368
4560	2798.085356
4561	2798.027418
4562	2797.907544
4563	2797.859579
4564	2797.801976
4565	2797.547783
4566	2797.507243
4567	2797.421758
4568	2797.32189
4569	2797.274208
4570	2797.022548
4571	2797.006807
4572	2796.92197
4573	2796.821164
4574	2796.748497
4575	2796.679841
4576	2796.595645
4577	2796.581207
4578	2796.483182
4579	2796.297713
4580	2796.033314
4581	2796.021989
4582	2795.912903
4583	2795.693097
4584	2795.635803
4585	2795.386596
4586	2795.306568
4587	2795.209607
4588	2795.198357
4589	2795.16488
4590	2795.03235
4591	2794.851363
4592	2794.598379
4593	2794.347482
4594	2794.300033
4595	2794.139797
4596	2794.10637
4597	2793.926483
4598	2793.757229
4599	2793.741553
4600	2793.597956
4601	2793.555218
4602	2793.47064
4603	2793.404398
4604	2793.15684
4605	2793.102562
4606	2793.022812
4607	2792.928883
4608	2792.881699
4609	2792.828782
4610	2792.685161
4611	2792.628163
4612	2792.55738
4613	2792.54296
4614	2792.527386
4615	2792.422065
4616	2792.385324
4617	2792.332734
4618	2792.295459
4619	2792.24855
4620	2792.149178
4621	2792.077277
4622	2791.990356
4623	2791.931729
4624	2791.68644
4625	2791.609311
4626	2791.538939
4627	2791.487061
4628	2791.415579
4629	2791.248613
4630	2791.075459
4631	2791.019497
4632	2791.005158
4633	2790.958507
4634	2790.886964
4635	2790.768199
4636	2790.642207
4637	2790.524342
4638	2790.416288
4639	2790.288784
4640	2790.237209
4641	2790.19664
4642	2790.14029
4643	2790.050224
4644	2789.922759
4645	2789.824103
4646	2789.707106
4647	2789.528056
4648	2789.458056
4649	2789.286873
4650	2789.19088
4651	2789.134866
4652	2789.056006
4653	2789.022878
4654	2789.011715
4655	2788.96035
4656	2788.84119
4657	2788.680471
4658	2788.666207
4659	2788.528692
4660	2788.47302
4661	2788.219962
4662	2788.186884
4663	2788.091494
4664	2788.039609
4665	2787.98392
4666	2787.928577
4667	2787.840283
4668	2787.70514
4669	2787.603746
4670	2787.509011
4671	2787.476271
4672	2787.342459
4673	2787.246981
4674	2787.200549
4675	2787.129401
4676	2787.074386
4677	2786.941561
4678	2786.82633
4679	2786.675535
4680	2786.661352
4681	2786.491436
4682	2786.403634
4683	2786.351517
4684	2786.280484
4685	2786.190908
4686	2786.095969
4687	2785.91781
4688	2785.811303
4689	2785.759513
4690	2785.630379
4691	2785.579896
4692	2785.320193
4693	2785.268583
4694	2785.217425
4695	2785.184722
4696	2785.134853
4697	2785.042681
4698	2785.027151
4699	2785.013017
4700	2784.963461
4701	2784.908747
4702	2784.876243
4703	2784.658003
4704	2784.625699
4705	2784.52901
4706	2784.513571
4707	2784.337134
4708	2784.242709
4709	2784.193679
4710	2784.034654
4711	2783.949145
4712	2783.878489
4713	2783.632614
4714	2783.577181
4715	2783.530947
4716	2783.484994
4717	2783.473945
4718	2783.380285
4719	2783.282032
4720	2783.227037
4721	2783.211683
4722	2782.995515
4723	2782.949844
4724	2782.853495
4725	2782.783258
4726	2782.625745
4727	2782.530064
4728	2782.515699
4729	2782.470283
4730	2782.431911
4731	2782.309136
4732	2782.257787
4733	2782.187978
4734	2782.142831
4735	2782.093188
4736	2781.807708
4737	2781.720941
4738	2781.673261
4739	2781.554071
4740	2781.429031
4741	2781.396887
4742	2781.310255
4743	2781.1324
4744	2781.044973
4745	2780.993929
4746	2780.978656
4747	2780.963475
4748	2780.742594
4749	2780.727504
4750	2780.712505
4751	2780.591313
4752	2780.577344
4753	2780.526624
4754	2780.481717
4755	2780.389126
4756	2780.339772
4757	2780.307817
4758	2780.193301
4759	2780.161543
4760	2780.074617
4761	2779.888624
4762	2779.853019
4763	2779.750379
4764	2779.718935
4765	2779.632778
4766	2779.563338
4767	2779.422256
4768	2779.377601
4769	2779.362684
4770	2779.267515
4771	2779.173289
4772	2779.098777
